Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,608515391,360,558,Video,2024-05-24,0,"4K clarity, local security, and smart features with eufy! See stunning shared reviews. Get yours now during the eufy-versary!",,https://s3.amazonaws.com/YM_Ads/1322732972163229091.png,https://www.facebook.com/7682268348462986,Other,Feed,Direct,Facebook,282.15,37674,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,731475503,430,960,Image,2024-11-18,0,"Get advanced security with eufy Dual Cameras at an unbeatable price. ✅ Dual Viewing ✅ Up to 3K Clarity ✅ Cross Camera Tracking ✅ Local Storage, No Monthly Fee Add to your cart now and save big like a pro this Black Friday!",https://www.eufy.com/eufy-security#discount-preview,https://s3.amazonaws.com/YM_Ads/3048078319958512689.png,,Other,Feed,Direct,Facebook,3092.09,391303,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,608515391,360,558,Video,2024-05-24,0,"4K clarity, local security, and smart features with eufy! See stunning shared reviews. Get yours now during the eufy-versary!",,https://s3.amazonaws.com/YM_Ads/1322732972163229091.png,https://www.facebook.com/7682268348462986,Other,Reels,Direct,Facebook,279.54,37326,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,735352005,375,586,Other,2024-11-28,0,Save up to $200 now,,,,Other,Marketplace,Direct,Facebook,2343.18,296530,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Appliances,Small Domestic Appliances,Vacuum Cleaners & Floorcare,Vacuum Cleaners & Floorcare,Vacuum Cleaners & Floorcare,Facebook,622728138,360,548,Image,2024-06-07,0,Sign up for free gifts. Experience eufy Robot Vacuum Omni S1 Pro. Sign up now and receive a $195 gift bundle！,,https://s3.amazonaws.com/YM_Ads/-8444677410535249901.png,,Other,Feed,Direct,Facebook,13203.49,1763012,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,735352005,375,586,Other,2024-11-28,0,Save up to $200 now,,,,Other,Reels,Direct,Facebook,1377.73,174351,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Appliances,Small Domestic Appliances,Vacuum Cleaners & Floorcare,Vacuum Cleaners & Floorcare,Vacuum Cleaners & Floorcare,Facebook,622728138,360,548,Image,2024-06-07,0,Sign up for free gifts. Experience eufy Robot Vacuum Omni S1 Pro. Sign up now and receive a $195 gift bundle！,,https://s3.amazonaws.com/YM_Ads/-8444677410535249901.png,,Other,Reels,Direct,Facebook,845.14,112849,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Facebook,758721756,430,625,Image,2024-12-03,0,Black Friday isn’t over! Limited-time Spend & Save. ✨ Smart Lighting ✅ 16 Million Colors ✅ Festive Smart Lighting ✅ Wonder AI ✅ Triple-LED Design Save big on smart lighting!,,https://s3.amazonaws.com/YM_Ads/-1154107156754327923.png,https://www.facebook.com/8942347325822516,Other,Feed,Direct,Facebook,354.66,44003,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,645590997,375,586,Other,2024-06-25,0,Live Stream Freebies Worth £420,,,,Other,Feed,Direct,Facebook,5863.96,782993,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,803492850,375,586,Other,2025-03-28,0,Set up in 5 minutes and enjoy E15/E18’s ac… See more,,,,Other,Feed,Direct,Facebook,2423.09,335313,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,662102334,360,579,Text,2024-07-11,0,"Extend your Security Anywhere,anytime ✅Forever Power with Solar Plus™ ✅4G & Wi-Fi Dual Connectivity",https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Fwww.eufy.com%252Fproducts%252Ft86p2121%26h%3DAT0T8dW9dCQFlaLWgWX72cnlb1Y53L_Biu2Zu7TrajhsWUTLMkA4z_00Sb8p0dtrpVNDF5-kvi0y3x_r5FkZeEewLzCSGo1AF43HqvIWRMVU1M1lsNJv57Ba4YIKF4XXs1TtQE-BMkBm_dRH,https://s3.amazonaws.com/YM_Ads/67550282391777670.png,https://www.facebook.com/872995714863504,Other,Feed,Direct,Facebook,2538.69,350252,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,803492850,375,586,Other,2025-03-28,0,Set up in 5 minutes and enjoy E15/E18’s ac… See more,,,,Other,Reels,Direct,Facebook,283.52,39235,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,667927441,360,620,Image,2024-07-21,0,The All-in-One Solution for Exclusive Pumpers: ✅ Gentle Heating: Better letdown with enhanced comfort. ✅ Strong Suction: Same power as stationary pumps. ✅ Portable: Charging case for work and travel. ✅ Hands-Free: Automatic switching between modes. ✅ Perfect Fit: 4 free sizes included.,https://www.eufy.com/products/t8d04121,https://s3.amazonaws.com/YM_Ads/-5717570528324416814.png,,Other,Feed,Direct,Facebook,18067.81,2492743,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,811430507,430,604,Image,2025-03-10,0,  $70 Off! Get our palm vein smart lock for $1—sign up now!,,https://s3.amazonaws.com/YM_Ads/5183810711180529027.png,,Other,Feed,Direct,Facebook,280.05,38755,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,711221553,360,540,Text,2024-10-08,0,  Fall Prime Day Special: Save 30% on eufy Smart Lock. Secure your home and your savings today!,https://www.facebook.com/EufyOfficial?__tn__=C-R&_rdr,https://s3.amazonaws.com/YM_Ads/-7538464594821913154.png,https://www.facebook.com/7832703266831008,Other,Feed,Direct,Facebook,326.24,42129,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,816128617,430,625,Video,2025-03-21,29,"Nighttime security concerns?  eufyCam S3 Pro: MaxColor Vision™ for daylight clarity, SolarPlus™ for no battery swaps. See it!  #eufysolar #ecowitheufy",https://www.amazon.com/dp/B0DDQ31HVT?maas=maas_adg_api_6735679940701_macro_1_26&ref_=aa_maas&aa_campaignid=us_security_edge_m1-2_fb-ig_25ssc_allpn_linkclick_amz_audience_internal_B0DDQ31HVT_USEUFY_fb&aa_adgroupid={{campaign.id}}_{{adset.id}}_{{ad.id}}&aa_creativeid=fbads,https://s3.amazonaws.com/YM_Ads/-1795696114305929634.png,,Other,Feed,Direct,Facebook,2766.46,382830,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,734033693,375,586,Other,2024-12-02,0,eufy Außenkamera – für Sicherhei… Mehr anzeigen,,,,Other,Feed,Direct,Facebook,655.38,82938,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,913598282,430,642,Image,2025-06-03,0,"  Turn Projects Into Profits ⚡️ Batch Printing - Up to A3-size printing flatbed. ⚡️ Professional-Grade UV Printing - Print directly on a variety of objects. ⚡️ JetClean™ Self-Cleaning System - Reduces clogging, saving time and money. ⚡️ AI Tools - Make your ideas real in just one click.",https://www.kickstarter.com/projects/ankermake/eufymake-e1-the-first-personal-3d-textured-uv-printer?ref=82fci7&utm_source=fb-ig&utm_medium=cpm&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Badset.name%7D%7D_%7B%7Bad.name%7D%7D&utm_term=%7B%7Bcampaign.id%7D%7D_%7B%7Badset.id%7D%7D_%7B%7Bad.id%7D%7D,https://s3.amazonaws.com/YM_Ads/5577500948984209857.png,https://www.facebook.com/29582436144705112,Other,Feed,Direct,Facebook,556.46,83514,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,831368219,430,625,Image,2025-03-31,0,Go green with eufy SoloCam E30(2-Pack)+Homebase3 ✅Solar-powered ✅360° AI tracking ✅2K clarity—eco-friendly security are simple.,,https://s3.amazonaws.com/YM_Ads/-466265154512657204.png,https://www.facebook.com/9819867514698290,Other,Feed,Direct,Facebook,277.82,38446,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,913598282,430,642,Image,2025-06-03,0,"  Turn Projects Into Profits ⚡️ Batch Printing - Up to A3-size printing flatbed. ⚡️ Professional-Grade UV Printing - Print directly on a variety of objects. ⚡️ JetClean™ Self-Cleaning System - Reduces clogging, saving time and money. ⚡️ AI Tools - Make your ideas real in just one click.",https://www.kickstarter.com/projects/ankermake/eufymake-e1-the-first-personal-3d-textured-uv-printer?ref=82fci7&utm_source=fb-ig&utm_medium=cpm&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Badset.name%7D%7D_%7B%7Bad.name%7D%7D&utm_term=%7B%7Bcampaign.id%7D%7D_%7B%7Badset.id%7D%7D_%7B%7Bad.id%7D%7D,https://s3.amazonaws.com/YM_Ads/5577500948984209857.png,https://www.facebook.com/29582436144705112,Other,Reels,Direct,Facebook,829.03,124422,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,885960164,430,959,Image,2025-04-21,0,"Uninterrupted 4K Security with AI Tracking and Solar Power ✅ 4K Color Camera ✅ Solar-Powered with 9,400 mAh Battery ✅ 360° Viewing with AI Tracking ✅ 4G and Wi-Fi Connectivity",https://www.eufy.com/eufy-security,https://s3.amazonaws.com/YM_Ads/-3964260571855692273.png,,Other,Feed,Direct,Facebook,256.58,38507,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,924478004,375,586,Other,2025-06-08,0,Smart homes Unlock with your palm. Dual power & long … See more,,,,Other,Feed,Direct,Facebook,1374.05,206220,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,890843049,375,586,Other,2025-04-28,0,"Get E1 for only $1,499.",,,,Other,Reels,Direct,Facebook,568.31,85293,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,948165477,430,639,Image,2025-07-12,0,Up to $800 in Summer Savings! Get Ahead This Summer with Smarter Security Early access to smarter security savings. Discover now!  ,https://www.eufy.com/eufy-security,https://s3.amazonaws.com/YM_Ads/9059088340541725695.png,https://www.facebook.com/1149427900553616,Other,Reels,Direct,Facebook,276.07,39003,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,890843049,375,586,Other,2025-04-28,0,"Get E1 for only $1,499.",,,,Other,Feed,Direct,Facebook,1159.58,174032,focus
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,948165477,430,639,Image,2025-07-12,0,Up to $800 in Summer Savings! Get Ahead This Summer with Smarter Security Early access to smarter security savings. Discover now!  ,https://www.eufy.com/eufy-security,https://s3.amazonaws.com/YM_Ads/9059088340541725695.png,https://www.facebook.com/1149427900553616,Other,Feed,Direct,Facebook,8963.48,1266360,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,922433756,430,883,Image,2025-06-10,0,"eufy Father's Day Sale with Video Doorbell E340 + Battery Pack   Free Gift Valued at $99.99! ✅Dual Cameras, Double Security ✅Color Night Vision for a Clear View ✅Battery or Wired",https://www.eufy.com/products/bundle-t8214111-1-t8743111-1,https://s3.amazonaws.com/YM_Ads/-3318329586433034713.png,,Other,Feed,Direct,Facebook,817.14,122637,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,948165477,430,639,Image,2025-07-12,0,Up to $800 in Summer Savings! Get Ahead This Summer with Smarter Security Early access to smarter security savings. Discover now!  ,https://www.eufy.com/eufy-security,https://s3.amazonaws.com/YM_Ads/9059088340541725695.png,https://www.facebook.com/1149427900553616,Other,Stories,Direct,Facebook,306.36,43283,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,923164444,430,604,Image,2025-06-09,0,Unlock with your palm. Dual power & long battery life for 24/7 protection. See why smart homes choose this.,,https://s3.amazonaws.com/YM_Ads/-7046758382027086842.png,https://www.facebook.com/1124258363070570,Other,Feed,Direct,Facebook,5921.25,888672,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,951136850,375,586,Other,2025-07-11,0,"Save $60 Enjoy ultra-secure, keyless entry and hassle… See more",,,,Other,Feed,Direct,Facebook,4068.12,574743,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,948536839,430,959,Image,2025-07-22,0,"Introducing the Triple Lens eufy PoE Security Cam! Dual Views (Bullet+PTZ), 16MP clarity, full 360° PTZ control & 8x Auto Zoom. Unmatched security. Explore!",https://www.eufy.com/nvr-security-system-s4-max,https://s3.amazonaws.com/YM_Ads/-7992048268971035719.png,,Other,Feed,Direct,Facebook,267.97,37859,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,577026175,375,586,Other,2024-04-12,0,Dedicated to Family,,,,Other,Feed,Direct,Facebook,1102.8,155327,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Home Security Devices,Facebook,954036436,375,586,Other,2025-07-16,0,"Summer sale Smart lock with palm vein unlock, 2… See more",,,,Other,Feed,Direct,Facebook,1660.25,234560,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,603857906,375,586,Other,2024-06-01,0,Tech Expert's Top Eufy Picks!,,,,Other,Feed,Direct,Facebook,14537.62,1941147,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,957009801,430,642,Image,2025-07-22,0,"  The World's First Personal UV Printer with 3D Texture  The No.1 Most Funded Project on Kickstarter ✅ Print 3D Textures - Create innovative 3D textures up to 5 mm in height. ✅ 300+ Materials - Print on wood, metal, acrylic, and more. ✅ True Colors - Vibrant, lifelike prints with precise color accuracy. ✅ Get Inspired - Explore 20,000+ exclusive design templates. ✅ AI-Powered - Generate designs easily with AI. ✅ Self-Cleaning Tech - Focus on creating, not cleaning!",https://www.eufymake.com/products/eufymake-e1,https://s3.amazonaws.com/YM_Ads/-6803717603363518572.png,https://www.facebook.com/721949377387790,Other,Feed,Direct,Facebook,6024.99,851210,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Home & Garden Shopping,Facebook,603857906,375,586,Other,2024-06-01,0,Tech Expert's Top Eufy Picks!,,,,Other,Reels,Direct,Facebook,7193.85,960566,other
Anker Technology Co. Limited,Eufy,Eufy,Eufy,Eufy,All Categories,Shopping,Computers & Consumer Electronics,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Consumer 3D Printers,Facebook,957009801,430,642,Image,2025-07-22,0,"  The World's First Personal UV Printer with 3D Texture  The No.1 Most Funded Project on Kickstarter ✅ Print 3D Textures - Create innovative 3D textures up to 5 mm in height. ✅ 300+ Materials - Print on wood, metal, acrylic, and more. ✅ True Colors - Vibrant, lifelike prints with precise color accuracy. ✅ Get Inspired - Explore 20,000+ exclusive design templates. ✅ AI-Powered - Generate designs easily with AI. ✅ Self-Cleaning Tech - Focus on creating, not cleaning!",https://www.eufymake.com/products/eufymake-e1,https://s3.amazonaws.com/YM_Ads/-6803717603363518572.png,https://www.facebook.com/721949377387790,Other,Reels,Direct,Facebook,2750.63,388609,other
