published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,followers,engagement_rate_by_follower,engagement_rate_lift,estimated_impressions,engagement_rate_by_estimated_impression,post_tag_ugc,post_tag_contests
12/15/2024,11:00:42 a. m.,25/07/2025 11:01,10/02/2025 22:07,Babylist Baby Registry,babylist,This gift is truly priceless! 😂🎁 #holidays #parents #baby #giftideas,https://www.instagram.com/reel/DDmxQo_tyh0/,,,,https://d1cdkkfhgor70g.cloudfront.net/DDmxQo_tyh0?postNativeId=18477454672029489,reel,,,4971,4934,37,661696,0.007512513,3.3185732174964113,106095,0.046854234412554784,0,0
7/31/2024,09:18:06 a. m.,25/07/2025 11:01,27/09/2024 01:27,Momcozy,momcozy,"A woman. A doctor. An Olympian. A mom-to-be. And MORE. Nada Hafez proves that there are no limits to what we can achieve. Competing in the #2024ParisOlympics while 7 months pregnant, she embodies strength, dedication, and inspiration. 💪👩‍⚕️🤰🏅 Credit: nada_hafez #Momcozy #MoreThanAMom #Inspiration #WomenWhoInspire #OlympianMom #BreakingBarriers #MomPower #OlympicGames2024 #Olympic2024",https://www.instagram.com/momcozy/p/C-F4EbRPqLd/,,,,https://d1cdkkfhgor70g.cloudfront.net/p?postNativeId=18040609369968108,photo,,,4776,4736,40,209606,0.022785607282234287,10.070854636102053,87990,0.054278895,0,0
11/1/2024,07:45:10 a. m.,25/07/2025 11:01,20/12/2024 00:16,Momcozy,momcozy,"When you’re celebrating 5:30 am as ‘extra sleep’—yep, that’s mom life! 😅💤 Credit: fruitsofmotherhood #Momcozy #BeACozyMom #Motherhood #momlife #funnyquotes #motherhoodquotes #parentinglife #motherhoodjourney",https://www.instagram.com/p/DB1LXRTN1iy/,,,,https://d1cdkkfhgor70g.cloudfront.net/DB1LXRTN1iy?postNativeId=18037255055241335,photo,,,4749,4725,24,257615,0.018434485569551462,8.146996141487545,88517,0.053650711,0,0
1/29/2024,09:50:09 a. m.,25/07/2025 11:01,29/03/2024 06:47,Momcozy,momcozy,Breastfeeding is no joke—it's a wild ride that takes some serious hustle. 💪🤱 How do you handle the craziness and make it through the tough moments? Share your story with us! Credit: confidentlymoms #momcozy #BeACozyMom #CozyCare #motherhoodquotes #breastfeedingjourney #breastfeedingquotes #momlife #breastfeedingstruggles #breastfeedingmoms #breastfeedingishard #breastfeedingsupport,https://www.instagram.com/p/C2sJePJsrrP/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2sJePJsrrP?postNativeId=17965416404570646,photo,,,4723,4681,42,133708,0.035323242,15.61351236899352,84693,0.05576612,0,0
9/18/2024,09:00:03 a. m.,25/07/2025 11:01,07/11/2024 22:40,Momcozy,momcozy,"✨ GIVEAWAY CLOSED✨ We’re thrilled to announce the 3 lucky winners of our giveaway! 🎉 Prize #1: Momcozy Mobile Flow™ Hands-Free Breast Pump and a $200 Kyte Baby Gift Card: sjhowe2011 Prize #2: Momcozy BM03 Video Baby Monitor and a $200 Kyte Baby Gift Card: baylee_madison_ Prize #3: Momcozy Portable Bottle Warmer along with a $200 Kyte Baby Gift Card: cheffsullivan *Please send a message directly to kytebaby to claim all the prizes. A huge thank you to everyone who participated! Stay tuned for more exciting giveaways ahead. 💖 We’re thrilled to partner with kytebaby for a ”Together We Grow“ giveaway, celebrating the beautiful journey of motherhood. ❤️ We understand the anxiety, pain, and self-doubt that can come with stepping out of your comfort zone. But we also know the incredible new strengths that emerge along the way. 💪 This giveaway is our way of supporting you and your baby as you grow together, stronger every day. Prizes🎁: 1. Momcozy Mobile Flow™ Hands-Free Breast Pump + $200 Kyte Baby Gift Card 2. Momcozy BM03 Video Baby Monitor + $200 Kyte Baby Gift Card 3. Momcozy Portable Bottle Warmer + $200 Kyte Baby Gift Card How to Enter👇: 👣 1. Follow both momcozy & kytebaby. 🤍 2. Like this post. 🍼 3. Tag two or more friends in the comments and let us know which prize you’d love to win. *Each separate tag is an additional entry! The giveaway ends on 09/24/2024, and we will choose one lucky winner per prize, totaling three winners. Winners will be announced on September 25th. Good luck! Together, let’s celebrate the strength, resilience, and growth of every mom and baby. 🫶",https://www.instagram.com/p/DAEA9cNzD7x/,,,,https://d1cdkkfhgor70g.cloudfront.net/DAEA9cNzD7x?postNativeId=18134630884362493,photo,,,14277,4337,9940,233060,0.061258903286707286,27.246869879913564,758604,0.018820095860290743,0,1
10/18/2024,08:42:03 p. m.,25/07/2025 11:01,18/07/2025 08:31,Spectra Baby USA,spectrababyusa,"📣📣Exclusive Pumpers! This one is for YOU! 📣📣 👋🏽👋🏽Hand Express for Better Results: Before and after each pumping session, take 5 minutes to hand express. This can help stimulate milk flow, ensure more complete emptying, and potentially increase milk supply over time. 🥛🥛Pump Frequently in the Early Weeks: Try not to go longer than 4 hours between pumping sessions, especially during the first 12 weeks. This period is critical for establishing your milk supply, so consistent pumping is key. ⏰⏰Monitor Milk Supply & Adjust: After the first 12 weeks, assess your milk supply. If you’re producing enough, you can consider dropping the middle-of-the-night pumping session (MOTNP) to get more rest, but keep an eye on your supply in case adjustments are needed. Settings to try: Massage 5 min Expression 54 10 min Massage 2-3 min Expression 46 5 min Massage 2-3 min Expression 38 5 min Total 30 min *vacuum always to comfort",https://www.instagram.com/reel/DBSgdQ8N4zK/,,,,https://d1cdkkfhgor70g.cloudfront.net/DBSgdQ8N4zK?postNativeId=18035150129248909,reel,,,4384,4320,64,104803,0.041830864,18.486630398709192,81036,0.054099413,0,0
6/12/2024,10:00:10 a. m.,25/07/2025 11:01,07/08/2024 19:58,Elvie,elvie,"Breastfeeding milks a mother’s heart, mind & soul – literally. ❤️ Just because it’s ‘natural’, doesn’t mean it’s easy. Breastfeeding burns up to 700 calories extra a day. Plus, you’ve got to find the time to eat those calories – as well as feed the baby, fold the laundry, cook the supper and look after yourself. Mamas, take a bow. 👩‍🍼💪 [Dr Peter Hartmann]",https://www.instagram.com/p/C8Hx7TqO8uh/,,,,https://d1cdkkfhgor70g.cloudfront.net/C8Hx7TqO8uh?postNativeId=18338712562188595,photo,,,4155,4095,60,379846,0.010938643555546195,4.831457496356044,84405,0.049226942,0,0
6/4/2024,04:00:18 a. m.,25/07/2025 11:01,01/08/2024 19:54,Momcozy,momcozy,"""After months of infertility and losses, little Sully entered the world via c-section 10 weeks early due to an issue with his heart. Soon after, he was transported to a level 4 NICU over an hour away from our home. The issue with his heart had caused multiple system organ failure. I don’t think I understood the gravity of what I was being told by his doctors over FaceTime until I saw him for the very first time hooked up to so much support. We originally thought we’d be in the NICU for a month, but little did we know, an 8 month long NICU journey awaited us. During this time, we watched our son get sicker and sicker. He became septic 4 different times which resulted in so many complications and setbacks. I’ll never forget the day the doctors sat us down and told us we had to make the decision between life saving intervention, and letting him pass peacefully. They said if we chose life, the intervention may not be successful and he may have severe brain damage. Ultimately, we decided we owed it to Sully to fight for him when he couldn’t, because he had come so far and proved so many doctors wrong already. 247 days later, we are HOME with a beautiful little boy who has beat all odds and is expected to make a full recovery! While his health journey is still ongoing, we are overjoyed at the progress he’s made and so so proud of how hard he’s fought and how far he’s come. To families who are walking the NICU or medically complex journey, we see you. We feel your pain. NICU babies are fighters- and so are you!"" inspiring story from a strong NICU mom emileeonorato. Little Sully has been bravely fighting for his life in the NICU for 8 months, and so has Emilee, praying that her precious little boy can make it. After months of challenges and setbacks, Sully has finally made it HOME! Guess even Sully couldn't wait to meet the 2 people firmly holding his little hands any longer. ❤️ Let’s send our love 💕and best wishes to Sully and all the other NICU babies. May they all make full recovery and be blessed with good health and happiness!🌈✨ #momcozy #nicumom #nicubaby #nicuwarrior #nicustrong #nicujourney #nicuparents",https://www.instagram.com/p/C7yiZCJM3BC/,,,,https://d1cdkkfhgor70g.cloudfront.net/C7yiZCJM3BC?postNativeId=18024780920174238,carousel,,,4161,4077,84,188597,0.022062917225618647,9.747753619809595,80636,0.051602262,0,0
2/3/2024,12:01:06 p. m.,25/07/2025 11:01,01/04/2024 23:43,Babylist Baby Registry,babylist,Parents work hard. Older siblings work harder 😂 📹: jas.mariiee on TikTok #parenting #siblings #parent #babyig,https://www.instagram.com/reel/C25NFcVtWoj/,,,,https://d1cdkkfhgor70g.cloudfront.net/C25NFcVtWoj?postNativeId=17990131628533842,reel,,,4091,4068,23,618403,0.006615427,2.9207735240644053,89728,0.045593349,1,0
2/13/2024,06:45:10 p. m.,25/07/2025 11:01,22/02/2024 05:19,Momcozy,momcozy,"🎉 𝐃𝐈𝐒𝐍𝐄𝐘 𝐖𝐎𝐑𝐋𝐃 𝐆𝐈𝐕𝐄𝐀𝐖𝐀𝐘 🎉 We are teaming up with savvygiveaways for the most magical giveaway of the year! Enter for your chance to win a fully paid for Disney World vacation for the ENTIRE FAMILY! (package valued at approximately $10,000+) 𝗧𝗛𝗜𝗦 𝗠𝗔𝗚𝗜𝗖𝗔𝗟 𝗣𝗔𝗖𝗞𝗔𝗚𝗘 𝗜𝗡𝗖𝗟𝗨𝗗𝗘𝗦 ✨ ✴️ Round Trip flights for the entire family from anywhere in the USA! ✴️ 4 night/5 day stay at a luxurious Disney resort! ✴️ 3-day Disney Park tickets for the entire family! ✴️ Disney Family photo shoot! ✴️ $1,000 spending cash! ✨ 𝗘𝗡𝗧𝗘𝗥 𝗙𝗢𝗥 𝗬𝗢𝗨𝗥 𝗖𝗛𝗔𝗡𝗖𝗘 𝗧𝗢 𝗪𝗜𝗡 𝗡𝗢𝗪 ✨ 1️⃣ Follow momcozy 2️⃣LIKE this photo & COMMENT your favorite amusement park snack! 3️⃣Head over to savvygiveaways page to FOLLOW the 45 accounts they are following & TAG friends on that post on their page. ✳️ 𝗙𝗢𝗥 𝟱 𝗕𝗢𝗡𝗨𝗦 𝗘𝗡𝗧𝗥𝗜𝗘𝗦 ➡️ RESHARE the giveaway graphic image posted on savvygiveaways page to your stories and upload a screenshot to the link on savvygiveaways bio 🙌🙌 ✳️ 𝗙𝗢𝗥 𝗔𝗡𝗢𝗧𝗛𝗘𝗥 𝟱 𝗕𝗢𝗡𝗨𝗦 𝗘𝗡𝗧𝗥𝗜𝗘𝗦 ➡️ Head over to the link in savvygiveaways bio to enter your email address! THATʼS IT! Seriously, it takes like 30 seconds and you can win the most magical vacation for your entire family!! Accounts on private and public are eligible to enter. Disclaimer: Per Instagram’s rules. This giveaway is in no way sponsored, administered or associated with Instagram or Disney or Disney Enterprises, Inc. No purchase necessary, void where prohibited. By entering, entrant confirms they are 18 years of age or older, and agrees to the Terms and Conditions and Privacy Policy set by Savvy Giveaways (link here https://savvygiveaway.com/privacy-policy/). Release Instagram of responsibility and agree to Instagram’s terms of use.",https://www.instagram.com/p/C3TuoNWpih5/,,,,https://d1cdkkfhgor70g.cloudfront.net/C3TuoNWpih5?postNativeId=18301176601149316,carousel,,,5229,4040,1189,147628,0.03542011,15.661279572584222,149508,0.034974717,0,1
1/20/2024,09:31:04 p. m.,25/07/2025 11:01,15/03/2024 14:08,Momcozy,momcozy,"Postpartum reality check: What I was told I needed vs. what I actually needed. Hot meals, support, and uplifting words were the true necessities. 💖🍲 Raise your hand if you feel the same! Credit: Rubby Colon #momcozy #BeACozyMom #postpartum #postpartumjourney #postpartumsupport #postpartumrecovery #postpartumbodies #postpartumtips",https://www.instagram.com/p/C2WOiBfOCQ3/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2WOiBfOCQ3?postNativeId=18065321932484634,photo,,,4050,4035,15,131684,0.030755445,13.588414062772594,73754,0.054912276,0,0
12/30/2024,11:00:26 a. m.,25/07/2025 11:01,24/07/2025 17:38,BabyBuddha® Breast Pump & Accessories,mybabybuddha,Congrats on your 2025 baby! They are destined for greatness!,https://www.instagram.com/p/DENcm7szeDO/,,,,https://d1cdkkfhgor70g.cloudfront.net/DENcm7szeDO?postNativeId=18066756013786206,photo,,,3921,3873,48,49618,0.079023741,34.91569981965912,67464,0.058119886,0,0
9/20/2024,10:03:51 a. m.,25/07/2025 11:01,19/11/2024 02:32,Babylist Baby Registry,babylist,"Still not over mayaerskine in full glam, proving motherhood doesn’t stop, even for the Emmys! ✨🍼",https://www.instagram.com/p/DAJR2jhJkWL/,,,,https://d1cdkkfhgor70g.cloudfront.net/DAJR2jhJkWL?postNativeId=18334678357178819,photo,,,3828,3773,55,654554,0.005848257,2.581467901773551,84005,0.045568716,0,0
2/6/2024,08:16:04 a. m.,25/07/2025 11:01,29/03/2024 06:47,Momcozy,momcozy,It's a long marathon🤰😂. How's your pregnancy journey going? #momcozy #BeACozyMom #motherhoodquotes #pregnancyjourney #pregnancylife #newmoms #momstobe #motherhood,https://www.instagram.com/p/C3AlEO-M1P1/,,,,https://d1cdkkfhgor70g.cloudfront.net/C3AlEO-M1P1?postNativeId=18015609620508339,photo,,,3810,3757,53,135182,0.028184226,12.45033949252784,71678,0.053154385,0,0
4/26/2024,08:12:06 p. m.,25/07/2025 11:01,18/07/2025 08:31,Spectra Baby USA,spectrababyusa,Pumping Tips for New Moms 🐣 👇🏽 Balancing a newborn and postpartum recovery is challenging enough—let pumping cycles be one less thing to juggle. We find new moms benefit from staying on a slow cycle speed and low vacuum strength to establish milk supply and maximize milk expression. Start with massage mode 5 min and then switch to expression mode 38. Leave it there the rest of the time until the pump auto shuts off after 30 min. Don’t get overwhelmed with a combination of settings but rather focus on soft massage and compression of the breast while pumping. 🫶🏽 Make sure to use a hands free pumping bra. 💕 More Tips: 💓Ensure proper flange sizing for maximum comfort and efficiency 💓Seek guidance from an International Board Certified Lactation Consultant (IBCLC) for personalized support 💓Keep up with regular pediatrician appointments for baby’s well-being Follow + Like + Share spectrababyusa 🫶🏽,https://www.instagram.com/reel/C6P2kfjNQz_/,,,,https://d1cdkkfhgor70g.cloudfront.net/C6P2kfjNQz_?postNativeId=17847366450180104,reel,,,3789,3693,96,104803,0.036153545,15.971282265018484,75232,0.050364207,0,0
5/26/2024,11:00:16 a. m.,25/07/2025 11:01,23/07/2024 08:22,Babylist Baby Registry,babylist,Would you give this DIY onesie a try? Make sure to save for later! 📹: calvillocreations on TikTok #diy #babydiy #baby #babiesofig #babyproduct #babyonesie #newparent,https://www.instagram.com/reel/C7cD3txIYJd/,,,,https://d1cdkkfhgor70g.cloudfront.net/C7cD3txIYJd?postNativeId=17847111033219636,reel,,,3641,3624,17,631700,0.005763812,2.543964201151497,86309,0.042185635,1,0
11/25/2024,07:05:09 p. m.,25/07/2025 11:01,23/01/2025 21:44,Momcozy,momcozy,"Hold them close, mama—these moments are everything. 💖 Credit: mommy realist #momcozy #motherhood #motherhoodquotes #momlife #motherhoodjourney",https://www.instagram.com/p/DC0MQgOMhYY/,,,,https://d1cdkkfhgor70g.cloudfront.net/DC0MQgOMhYY?postNativeId=17939075786930972,photo,,,3589,3578,11,272169,0.013186659759193736,5.823128205237726,72730,0.049346899,0,0
3/20/2024,07:55:07 a. m.,25/07/2025 11:01,16/05/2024 21:33,Momcozy,momcozy,"Embracing the journey of motherhood means rediscovering pieces of ourselves along the way. We may lose a bit of who we were, but as mothers, we excel at uncovering the beauty in the lost and forgotten. 💖 Credit: undefeated.moms #Momcozy #BeACozyMom #CozyHer #motherhoodquotes #motherhoodinspired #motherhoodjourney #motherhoodlife #motherhood #motherhoodhumor #identity #momlife",https://www.instagram.com/p/C4vQ2dxu5dn/,,,,https://d1cdkkfhgor70g.cloudfront.net/C4vQ2dxu5dn?postNativeId=17862012945101719,photo,,,3499,3485,14,166187,0.021054595124769086,9.298476463001649,68377,0.051172178,0,0
1/15/2024,12:00:47 p. m.,25/07/2025 11:01,12/03/2024 05:56,Babylist Baby Registry,babylist,help 🥺 #newborn #newbaby #newparent #parenttok #postpartum,https://www.instagram.com/reel/C2IR169v18M/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2IR169v18M?postNativeId=18095352985385434,reel,,,3484,3468,16,616252,0.005653531,2.495087249703768,81698,0.042644862787338735,0,0
12/31/2024,11:00:42 a. m.,25/07/2025 11:01,25/02/2025 10:17,Babylist Baby Registry,babylist,"When the ball drops at midnight, but you dropped into bed at 8pm 😴 #nye #newyears #pregnant #2025",https://www.instagram.com/reel/DEP9_6ph4JI/,,,,https://d1cdkkfhgor70g.cloudfront.net/DEP9_6ph4JI?postNativeId=18032011448579858,reel,,,3468,3452,16,662568,0.00523418,2.309827821,85308,0.040652694,0,0
4/26/2024,10:01:35 a. m.,25/07/2025 11:01,24/06/2024 22:53,Babylist Baby Registry,babylist,"POV from a sonographer: ""I know new moms need a break, but when I see them without the baby, I get so disappointed 😭 I want to see our baby. And yes, I said OUR!"" 😂 📸 sonographerfitmom #pregnacy #newmom #6weekspostpartum #9months #pregnancies #postpartum #parenting",https://www.instagram.com/reel/C6OcTy4txsj/,,,,https://d1cdkkfhgor70g.cloudfront.net/C6OcTy4txsj?postNativeId=18348145897101115,reel,,,3549,3439,110,628902,0.005643169,2.4905740459250847,86655,0.040955513242167216,1,0
